INT Temp [°C];AUX Temp [°C];COMP Temp [°C];RELAY Temp [°C];INT Filter Temp [°C];AUX Filter Temp [°C];COMP Filter Temp [°C];RELAY Filter Temp [°C];Relay Control;Battery Charger;Power Dissipation [W];Relay Resistance [Ohm]
23.2201;21.4288;22.8651;21.7552;23.1860;21.4761;22.9046;21.7878;0.0000;0.0000;0.0000;0.0146
23.1186;21.6045;22.8905;21.7552;23.1859;21.4763;22.9046;21.7886;0.0000;0.0000;0.0000;0.0146
23.1693;21.4790;22.9411;21.8810;23.1851;21.4762;22.9046;21.7892;0.0000;0.0000;0.0000;0.0146
23.1947;21.5292;22.7133;21.8055;23.1854;21.4763;22.9041;21.7896;0.0000;0.0000;0.0000;0.0146
23.1439;21.4539;22.9411;22.0571;23.1856;21.4763;22.9038;21.7891;0.0000;0.0000;0.0000;0.0146
23.2201;21.4288;22.8145;21.7301;23.1848;21.4762;22.9036;21.7883;0.0000;0.0000;0.0000;0.0146
23.1947;21.4790;22.8145;21.7552;23.1858;21.4762;22.9038;21.7880;0.0000;0.0000;0.0000;0.0146
23.1186;21.5041;22.9665;21.7301;23.1841;21.4762;22.9038;21.7887;0.0000;0.0000;0.0000;0.0146
23.3470;21.5041;22.8145;21.7804;23.1838;21.4762;22.9031;21.7882;0.0000;0.0000;0.0000;0.0146
23.2455;21.4037;22.8398;21.7552;23.1843;21.4762;22.9027;21.7873;0.0000;0.0000;0.0000;0.0146
23.0171;21.5041;22.7133;21.8558;23.1825;21.4763;22.9012;21.7877;0.0000;0.0000;0.0000;0.0146
23.0932;21.5292;23.0171;21.9313;23.1817;21.4763;22.9025;21.7882;0.0000;0.0000;0.0000;0.0146
23.1186;21.4790;22.7892;21.7050;23.1827;21.4765;22.9033;21.7877;0.0000;0.0000;0.0000;0.0146
23.1186;21.4539;22.8651;21.8055;23.1821;21.4767;22.9033;21.7878;0.0000;0.0000;0.0000;0.0146
23.2962;21.5292;22.9411;21.7301;23.1816;21.4766;22.9031;21.7882;0.0000;0.0000;0.0000;0.0146
23.1439;21.5292;22.8398;21.7050;23.1822;21.4765;22.9036;21.7877;0.0000;0.0000;0.0000;0.0146
23.2201;21.4288;22.9918;21.9313;23.1823;21.4766;22.9049;21.7873;0.0000;0.0000;0.0000;0.0146
23.1693;21.5292;22.9411;21.7552;23.1820;21.4767;22.9055;21.7877;0.0000;0.0000;0.0000;0.0146
23.1439;21.4790;23.0425;21.7804;23.1821;21.4767;22.9070;21.7879;0.0000;0.0000;0.0000;0.0146
23.1693;21.3536;22.9158;21.8055;23.1814;21.4766;22.9064;21.7878;0.0000;0.0000;0.0000;0.0146
23.2455;21.4539;22.9411;21.7301;23.1834;21.4765;22.9066;21.7867;0.0000;0.0000;0.0000;0.0146
23.1693;21.5041;22.8905;21.7552;23.1824;21.4766;22.9076;21.7861;0.0000;0.0000;0.0000;0.0146
23.2201;21.5292;22.8398;21.6799;23.1829;21.4767;22.9078;21.7868;0.0000;0.0000;0.0000;0.0146
23.1186;21.5041;22.9411;21.9313;23.1833;21.4768;22.9084;21.7879;0.0000;0.0000;0.0000;0.0146
23.3470;21.6045;22.9158;21.8810;23.1847;21.4768;22.9092;21.7892;0.0000;0.0000;0.0000;0.0146
23.2708;21.5292;22.9665;21.7804;23.1848;21.4768;22.9092;21.7889;0.0000;0.0000;0.0000;0.0146
23.2455;21.4539;22.8905;21.8055;23.1857;21.4769;22.9098;21.7877;0.0000;0.0000;0.0000;0.0146
23.1439;21.4037;22.9158;21.7552;23.1866;21.4770;22.9095;21.7880;0.0000;0.0000;0.0000;0.0146
23.1947;21.4037;22.8651;21.8307;23.1863;21.4770;22.9085;21.7888;0.0000;0.0000;0.0000;0.0146
23.1947;21.5794;22.8651;21.7552;23.1861;21.4773;22.9085;21.7883;0.0000;0.0000;0.0000;0.0146
23.1947;21.5292;22.9158;21.7050;23.1869;21.4773;22.9085;21.7887;0.0000;0.0000;0.0000;0.0146
23.1947;21.5292;22.9411;21.8307;23.1865;21.4774;22.9090;21.7911;0.0000;0.0000;0.0000;0.0146
23.1693;21.4539;22.9411;21.6799;23.1867;21.4776;22.9094;21.7901;0.0000;0.0000;0.0000;0.0146
23.2708;21.5543;22.8905;21.8810;23.1876;21.4776;22.9091;21.7915;0.0000;0.0000;0.0000;0.0146
23.1693;21.4288;22.9411;21.8055;23.1874;21.4777;22.9089;21.7921;0.0000;0.0000;0.0000;0.0146
23.2455;21.6045;22.9158;21.7552;23.1875;21.4780;22.9092;21.7914;0.0000;0.0000;0.0000;0.0146
23.2201;21.4037;22.8651;21.7552;23.1878;21.4780;22.9098;21.7913;0.0000;0.0000;0.0000;0.0146
23.1947;21.4539;22.8905;21.7552;23.1882;21.4780;22.9100;21.7908;0.0000;0.0000;0.0000;0.0146
23.1186;21.4539;22.8905;21.7050;23.1879;21.4781;22.9110;21.7918;0.0000;0.0000;0.0000;0.0146
23.1947;21.5292;22.8651;21.7552;23.1873;21.4783;22.9105;21.7930;0.0000;0.0000;0.0000;0.0146
23.1186;21.5041;23.0425;21.7552;23.1870;21.4784;22.9115;21.7930;0.0000;0.0000;0.0000;0.0146
23.2201;21.5292;22.9411;21.8055;23.1865;21.4787;22.9127;21.7932;0.0000;0.0000;0.0000;0.0146
23.2455;21.4539;22.9665;21.8558;23.1872;21.4787;22.9127;21.7940;0.0000;0.0000;0.0000;0.0146
23.1439;21.5292;22.8145;21.8810;23.1832;21.4789;22.9119;21.7950;0.0000;0.0000;0.0000;0.0146
23.2708;21.5292;22.8398;21.8307;23.1840;21.4790;22.9117;21.7951;0.0000;0.0000;0.0000;0.0146
23.1439;21.5292;22.9411;21.8810;23.1848;21.4791;22.9120;21.7954;0.0000;0.0000;0.0000;0.0146
23.2708;21.5041;22.8145;21.8307;23.1852;21.4792;22.9122;21.7954;0.0000;0.0000;0.0000;0.0146
23.1693;21.5292;22.9665;21.7804;23.1847;21.4793;22.9131;21.7957;0.0000;0.0000;0.0000;0.0146
23.0932;21.5041;22.8145;21.7050;23.1848;21.4795;22.9121;21.7954;0.0000;0.0000;0.0000;0.0146
23.1439;21.4790;22.9665;21.9313;23.1850;21.4797;22.9120;21.7958;0.0000;0.0000;0.0000;0.0146
23.1693;21.4790;22.8905;21.8055;23.1861;21.4798;22.9116;21.7948;0.0000;0.0000;0.0000;0.0146
23.1439;21.4539;22.8651;21.6547;23.1863;21.4798;22.9130;21.7959;0.0000;0.0000;0.0000;0.0146
23.1186;21.5041;22.8651;21.9061;23.1867;21.4800;22.9127;21.7965;0.0000;0.0000;0.0000;0.0146
23.3470;21.4790;22.8905;21.8055;23.1875;21.4801;22.9126;21.7960;0.0000;0.0000;0.0000;0.0146
23.1947;21.6296;22.8651;21.7552;23.1864;21.4805;22.9119;21.7970;0.0000;0.0000;0.0000;0.0146
23.2455;21.3536;22.9665;21.6799;23.1868;21.4805;22.9126;21.7971;0.0000;0.0000;0.0000;0.0146
23.1186;21.4037;22.8905;21.9313;23.1872;21.4807;22.9132;21.7980;0.0000;0.0000;0.0000;0.0146
23.2201;21.4288;22.9411;21.8055;23.1870;21.4807;22.9132;21.7975;0.0000;0.0000;0.0000;0.0146
23.2708;21.6799;22.9665;21.8307;23.1879;21.4809;22.9136;21.7963;0.0000;0.0000;0.0000;0.0146
23.1186;21.4790;22.9665;21.8055;23.1874;21.4809;22.9138;21.7966;0.0000;0.0000;0.0000;0.0146
23.1693;21.5041;22.8398;21.6799;23.1867;21.4810;22.9133;21.7954;0.0000;0.0000;0.0000;0.0146
23.0678;21.5292;23.0425;21.7301;23.1863;21.4812;22.9136;21.7944;0.0000;0.0000;0.0000;0.0146
23.1947;21.5292;22.8905;21.5543;23.1857;21.4811;22.9130;21.7956;0.0000;0.0000;0.0000;0.0146
23.1947;21.4037;22.8651;21.8055;23.1870;21.4812;22.9132;21.7947;0.0000;0.0000;0.0000;0.0146
23.2201;21.5543;22.9665;21.7301;23.1877;21.4814;22.9126;21.7947;0.0000;0.0000;0.0000;0.0146
23.3470;21.6045;22.8398;21.8055;23.1886;21.4816;22.9121;21.7939;0.0000;0.0000;0.0000;0.0146
23.1186;21.5794;22.8651;21.7804;23.1885;21.4819;22.9123;21.7937;0.0000;0.0000;0.0000;0.0146
23.1439;21.4539;22.8651;21.7050;23.1877;21.4821;22.9112;21.7927;0.0000;0.0000;0.0000;0.0146
23.2201;21.5292;22.9411;21.7804;23.1875;21.4823;22.9111;21.7930;0.0000;0.0000;0.0000;0.0146
23.1186;21.4037;22.7639;21.6799;23.1858;21.4824;22.9109;21.7926;0.0000;0.0000;0.0000;0.0146
23.2455;21.5543;23.1439;21.7804;23.1855;21.4825;22.9117;21.7923;0.0000;0.0000;0.0000;0.0146
23.1439;21.3536;22.9158;21.6799;23.1853;21.4826;22.9113;21.7916;0.0000;0.0000;0.0000;0.0146
23.0171;21.4790;22.9158;21.8055;23.1849;21.4828;22.9112;21.7925;0.0000;0.0000;0.0000;0.0146
23.1947;21.7301;22.8651;21.6547;23.1860;21.4831;22.9117;21.7932;0.0000;0.0000;0.0000;0.0146
23.1439;21.5292;22.8145;21.8307;23.1853;21.4832;22.9119;21.7950;0.0000;0.0000;0.0000;0.0146
23.1693;21.5543;22.9158;21.7050;23.1864;21.4835;22.9110;21.7954;0.0000;0.0000;0.0000;0.0146
23.0678;21.5292;22.8398;21.8307;23.1864;21.4838;22.9106;21.7961;0.0000;0.0000;0.0000;0.0146
23.2455;21.5041;22.8651;21.8307;23.1865;21.4840;22.9100;21.7979;0.0000;0.0000;0.0000;0.0146
23.1693;21.6045;22.8905;21.6547;23.1849;21.4842;22.9101;21.7970;0.0000;0.0000;0.0000;0.0146
23.2201;21.5292;22.9411;21.7050;23.1854;21.4844;22.9100;21.7968;0.0000;0.0000;0.0000;0.0146
23.0678;21.6296;22.9665;21.7301;23.1852;21.4845;22.9099;21.7974;0.0000;0.0000;0.0000;0.0146
23.0171;21.5794;22.7133;21.8810;23.1854;21.4848;22.9090;21.7967;0.0000;0.0000;0.0000;0.0146
22.9158;21.5041;22.7133;21.8307;23.1848;21.4850;22.9090;21.7964;0.0000;0.0000;0.0000;0.0146
23.1693;21.5041;22.9411;21.7804;23.1850;21.4852;22.9093;21.7955;0.0000;0.0000;0.0000;0.0146
23.2455;21.5041;22.8905;21.8307;23.1857;21.4854;22.9093;21.7954;0.0000;0.0000;0.0000;0.0146
23.1186;21.6296;22.8905;21.7552;23.1864;21.4857;22.9096;21.7936;0.0000;0.0000;0.0000;0.0146
23.2201;21.5292;22.8145;21.9061;23.1864;21.4859;22.9096;21.7936;0.0000;0.0000;0.0000;0.0146
23.1693;21.4037;22.8145;21.8307;23.1875;21.4861;22.9109;21.7943;0.0000;0.0000;0.0000;0.0146
23.2962;21.5543;22.8905;21.7804;23.1863;21.4862;22.9108;21.7937;0.0000;0.0000;0.0000;0.0146
23.1693;21.4037;23.0171;21.8307;23.1862;21.4864;22.9109;21.7946;0.0000;0.0000;0.0000;0.0146
23.2708;21.4790;22.9411;21.8810;23.1879;21.4866;22.9097;21.7935;0.0000;0.0000;0.0000;0.0146
23.1947;21.4539;22.8145;21.7804;23.1868;21.4867;22.9097;21.7937;0.0000;0.0000;0.0000;0.0146
23.2455;21.5041;22.9158;21.8558;23.1860;21.4870;22.9091;21.7933;0.0000;0.0000;0.0000;0.0146
23.1186;21.5543;22.9158;21.7804;23.1861;21.4871;22.9086;21.7942;0.0000;0.0000;0.0000;0.0146
23.2962;21.6799;22.8651;21.7804;23.1858;21.4875;22.9089;21.7933;0.0000;0.0000;0.0000;0.0146
23.3216;21.5041;22.7639;21.7804;23.1860;21.4877;22.9087;21.7934;0.0000;0.0000;0.0000;0.0146
23.2455;21.5292;23.0171;21.7804;23.1858;21.4881;22.9084;21.7940;0.0000;0.0000;0.0000;0.0146
23.1186;21.3285;22.9411;21.7552;23.1858;21.4882;22.9087;21.7939;0.0000;0.0000;0.0000;0.0146
23.0932;21.3035;22.8905;21.8055;23.1861;21.4882;22.9073;21.7946;0.0000;0.0000;0.0000;0.0146
23.1693;21.5543;22.9158;21.8307;23.1856;21.4883;22.9067;21.7942;0.0000;0.0000;0.0000;0.0146
23.0932;21.5794;22.8651;21.7804;23.1850;21.4885;22.9058;21.7948;0.0000;0.0000;0.0000;0.0146
23.2455;21.5543;22.9411;21.7301;23.1852;21.4887;22.9056;21.7961;0.0000;0.0000;0.0000;0.0146
23.2455;21.4037;22.9665;21.8055;23.1864;21.4887;22.9049;21.7951;0.0000;0.0000;0.0000;0.0146
23.2962;21.5794;23.0425;21.8307;23.1867;21.4891;22.9050;21.7951;0.0000;0.0000;0.0000;0.0146
23.1186;21.6296;22.8145;21.8055;23.1869;21.4892;22.9058;21.7952;0.0000;0.0000;0.0000;0.0146
23.1693;21.4790;22.8905;21.8307;23.1870;21.4895;22.9059;21.7953;0.0000;0.0000;0.0000;0.0146
23.1693;21.5543;22.8145;21.6799;23.1872;21.4897;22.9046;21.7957;0.0000;0.0000;0.0000;0.0146
22.9158;21.5543;23.0425;21.6799;23.1867;21.4900;22.9067;21.7963;0.0000;0.0000;0.0000;0.0146
23.1439;21.6296;22.8905;21.7804;23.1865;21.4904;22.9066;21.7953;0.0000;0.0000;0.0000;0.0146
23.2201;21.5292;22.8651;21.6799;23.1875;21.4905;22.9075;21.7960;0.0000;0.0000;0.0000;0.0146
23.1693;21.5292;22.9158;21.8558;23.1877;21.4907;22.9069;21.7965;0.0000;0.0000;0.0000;0.0146
23.1186;21.5794;22.9411;21.7050;23.1871;21.4910;22.9072;21.7951;0.0000;0.0000;0.0000;0.0146
23.2455;21.6296;22.9411;21.7050;23.1880;21.4913;22.9069;21.7950;0.0000;0.0000;0.0000;0.0146
23.0171;21.5794;22.8651;21.8810;23.1879;21.4915;22.9069;21.7961;0.0000;0.0000;0.0000;0.0146
23.2455;21.5794;22.8651;21.7301;23.1890;21.4917;22.9072;21.7958;0.0000;0.0000;0.0000;0.0146
23.1693;21.4288;22.8651;21.8558;23.1891;21.4919;22.9067;21.7976;0.0000;0.0000;0.0000;0.0146
23.0171;21.6296;22.9665;21.9313;23.1879;21.4922;22.9070;21.7984;0.0000;0.0000;0.0000;0.0146
23.2455;21.6296;22.9918;21.8810;23.1891;21.4927;22.9083;21.7987;0.0000;0.0000;0.0000;0.0146
23.2455;21.5794;22.9411;21.7301;23.1890;21.4930;22.9078;21.7999;0.0000;0.0000;0.0000;0.0146
23.2201;21.4790;23.0425;21.8055;23.1895;21.4933;22.9080;21.7994;0.0000;0.0000;0.0000;0.0146
23.1186;21.5543;22.8651;21.8055;23.1899;21.4936;22.9073;21.7991;0.0000;0.0000;0.0000;0.0146
23.1186;21.5292;22.9158;21.9313;23.1893;21.4939;22.9072;21.7981;0.0000;0.0000;0.0000;0.0146
23.1186;21.6547;22.8905;21.8810;23.1895;21.4942;22.9088;21.7980;0.0000;0.0000;0.0000;0.0146
23.2455;21.6296;23.0171;21.7804;23.1895;21.4945;22.9095;21.7987;0.0000;0.0000;0.0000;0.0146
23.1439;21.4790;22.9411;21.7301;23.1897;21.4947;22.9096;21.7988;0.0000;0.0000;0.0000;0.0146
23.1947;21.4790;22.9158;21.9313;23.1899;21.4948;22.9094;21.7990;0.0000;0.0000;0.0000;0.0146
23.2708;21.5041;22.9411;21.8055;23.1894;21.4951;22.9079;21.7981;0.0000;0.0000;0.0000;0.0146
23.1439;21.5292;22.8905;21.7804;23.1892;21.4954;22.9079;21.7985;0.0000;0.0000;0.0000;0.0146
23.2962;21.4790;22.9158;21.9061;23.1885;21.4957;22.9074;21.7979;0.0000;0.0000;0.0000;0.0146
23.1693;21.5794;22.8651;21.7050;23.1879;21.4959;22.9081;21.7967;0.0000;0.0000;0.0000;0.0146
23.1693;21.5292;22.9158;21.9313;23.1881;21.4961;22.9080;21.7981;0.0000;0.0000;0.0000;0.0146
23.2708;21.5543;22.8905;21.8055;23.1870;21.4964;22.9079;21.7976;0.0000;0.0000;0.0000;0.0146
23.1693;21.6547;22.8651;21.9061;23.1867;21.4967;22.9079;21.7980;0.0000;0.0000;0.0000;0.0146
23.1693;21.3787;22.9158;21.7804;23.1875;21.4971;22.9076;21.7998;0.0000;0.0000;0.0000;0.0146
23.1186;21.5041;22.8905;21.8055;23.1879;21.4974;22.9073;21.8008;0.0000;0.0000;0.0000;0.0146
23.2455;21.5794;22.9158;21.7552;23.1888;21.4977;22.9078;21.7995;0.0000;0.0000;0.0000;0.0146
23.1947;21.5292;22.8905;21.8558;23.1890;21.4979;22.9081;21.7995;0.0000;0.0000;0.0000;0.0146
23.3216;21.5794;22.9411;21.8307;23.1887;21.4981;22.9085;21.7986;0.0000;0.0000;0.0000;0.0146
23.0678;21.4790;22.9918;21.7301;23.1879;21.4983;22.9079;21.7978;0.0000;0.0000;0.0000;0.0146
23.2455;21.5041;22.8145;21.6799;23.1874;21.4984;22.9080;21.7964;0.0000;0.0000;0.0000;0.0146
23.1947;21.4539;22.8145;21.7301;23.1872;21.4987;22.9085;21.7965;0.0000;0.0000;0.0000;0.0146
23.1693;21.6799;22.8651;21.8055;23.1870;21.4992;22.9078;21.7961;0.0000;0.0000;0.0000;0.0146
23.1693;21.5041;22.8398;21.6799;23.1865;21.4993;22.9068;21.7950;0.0000;0.0000;0.0000;0.0146
23.2201;21.5794;22.9411;21.7050;23.1857;21.4997;22.9059;21.7943;0.0000;0.0000;0.0000;0.0146
23.0932;21.4790;22.8398;21.8558;23.1859;21.4998;22.9044;21.7948;0.0000;0.0000;0.0000;0.0146
23.2201;21.4539;22.9158;21.9313;23.1856;21.4999;22.9047;21.7949;0.0000;0.0000;0.0000;0.0146
23.0678;21.5543;22.8651;21.8055;23.1854;21.5003;22.9050;21.7948;0.0000;0.0000;0.0000;0.0146
23.2962;21.5041;22.9665;21.7301;23.1861;21.5005;22.9051;21.7949;0.0000;0.0000;0.0000;0.0146
23.1947;21.6045;22.8905;21.9061;23.1865;21.5008;22.9052;21.7953;0.0000;0.0000;0.0000;0.0146
23.2708;21.6547;22.9665;21.9313;23.1895;21.5011;22.9048;21.7962;0.0000;0.0000;0.0000;0.0146
23.2455;21.6799;22.9158;21.8055;23.1910;21.5012;22.9061;21.7966;0.0000;0.0000;0.0000;0.0146
23.1947;21.6296;22.8651;21.6799;23.1899;21.5016;22.9069;21.7969;0.0000;0.0000;0.0000;0.0146
23.0932;21.5794;22.9158;21.7804;23.1896;21.5021;22.9070;21.7982;0.0000;0.0000;0.0000;0.0146
23.1693;21.6296;22.8145;21.8055;23.1900;21.5025;22.9061;21.7978;0.0000;0.0000;0.0000;0.0146
23.1439;21.5041;22.9158;21.7050;23.1899;21.5025;22.9056;21.7966;0.0000;0.0000;0.0000;0.0146
23.0932;21.5041;22.8651;21.7552;23.1899;21.5027;22.9059;21.7956;0.0000;0.0000;0.0000;0.0146
23.1186;21.4790;22.9665;21.8307;23.1909;21.5030;22.9065;21.7958;0.0000;0.0000;0.0000;0.0146
23.0932;21.5292;22.9665;21.7804;23.1908;21.5033;22.9071;21.7953;0.0000;0.0000;0.0000;0.0146
23.1439;21.5543;22.9665;21.7050;23.1918;21.5035;22.9078;21.7983;0.0000;0.0000;0.0000;0.0146
23.2455;21.5543;22.9411;21.8810;23.1912;21.5037;22.9074;21.7986;0.0000;0.0000;0.0000;0.0146
23.2455;21.5292;22.9158;21.7050;23.1919;21.5039;22.9075;21.7976;0.0000;0.0000;0.0000;0.0146
23.1186;21.5292;22.8905;21.8307;23.1904;21.5040;22.9084;21.7976;0.0000;0.0000;0.0000;0.0146
23.0932;21.4539;22.9411;21.7050;23.1903;21.5042;22.9073;21.7970;0.0000;0.0000;0.0000;0.0146
23.1186;21.5041;22.8398;21.7301;23.1901;21.5043;22.9081;21.7968;0.0000;0.0000;0.0000;0.0146
23.1439;21.4037;22.8398;21.7804;23.1904;21.5045;22.9083;21.7962;0.0000;0.0000;0.0000;0.0146
23.2201;21.5543;22.8905;21.7301;23.1910;21.5047;22.9087;21.7969;0.0000;0.0000;0.0000;0.0146
23.1186;21.5292;22.8905;21.7552;23.1904;21.5051;22.9082;21.7952;0.0000;0.0000;0.0000;0.0146
23.1186;21.5292;22.9411;21.7301;23.1885;21.5054;22.9081;21.7956;0.0000;0.0000;0.0000;0.0146
23.1439;21.4539;22.8905;21.7804;23.1885;21.5057;22.9084;21.7953;0.0000;0.0000;0.0000;0.0146
23.1947;21.4037;22.8905;21.8055;23.1885;21.5058;22.9085;21.7964;0.0000;0.0000;0.0000;0.0146
23.2455;21.5543;22.9411;21.8810;23.1898;21.5060;22.9086;21.7970;0.0000;0.0000;0.0000;0.0146
23.2455;21.5543;22.9411;21.6547;23.1903;21.5063;22.9092;21.7966;0.0000;0.0000;0.0000;0.0146
23.1186;21.5292;22.9158;21.7804;23.1899;21.5066;22.9098;21.7975;0.0000;0.0000;0.0000;0.0146
23.1947;21.6045;22.8145;21.9061;23.1913;21.5068;22.9097;21.7976;0.0000;0.0000;0.0000;0.0146
23.1947;21.5292;23.0171;21.8055;23.1920;21.5070;22.9100;21.7983;0.0000;0.0000;0.0000;0.0146
23.1439;21.4539;22.8905;21.8055;23.1917;21.5071;22.9102;21.7994;0.0000;0.0000;0.0000;0.0146
23.1186;21.5543;22.9411;21.8307;23.1910;21.5073;22.9091;21.7996;0.0000;0.0000;0.0000;0.0146
23.1947;21.4790;22.9158;21.8055;23.1923;21.5074;22.9090;21.7999;0.0000;0.0000;0.0000;0.0146
23.1693;21.5292;22.9665;21.7552;23.1925;21.5074;22.9097;21.7999;0.0000;0.0000;0.0000;0.0146
23.1186;21.5543;22.8905;21.8810;23.1923;21.5075;22.9091;21.7999;0.0000;0.0000;0.0000;0.0146
23.1186;21.6296;22.8651;21.8055;23.1916;21.5078;22.9096;21.8022;0.0000;0.0000;0.0000;0.0146
23.2201;21.5543;22.9158;21.6547;23.1923;21.5079;22.9101;21.8021;0.0000;0.0000;0.0000;0.0146
23.2455;21.4037;22.8398;21.6547;23.1928;21.5081;22.9104;21.8013;0.0000;0.0000;0.0000;0.0146
23.2455;21.4037;22.8651;21.7804;23.1923;21.5081;22.9100;21.8017;0.0000;0.0000;0.0000;0.0146
23.2708;21.4288;22.8145;21.8558;23.1916;21.5083;22.9092;21.8021;0.0000;0.0000;0.0000;0.0146
23.1186;21.4790;22.8398;21.7804;23.1908;21.5085;22.9098;21.8004;0.0000;0.0000;0.0000;0.0146
23.1186;21.4539;22.9411;21.7552;23.1909;21.5085;22.9100;21.8007;0.0000;0.0000;0.0000;0.0146
23.2455;21.4790;22.9411;21.7050;23.1897;21.5087;22.9099;21.8011;0.0000;0.0000;0.0000;0.0146
23.1439;21.5041;22.8145;21.8307;23.1898;21.5087;22.9089;21.8023;0.0000;0.0000;0.0000;0.0146
23.2962;21.5041;22.9158;21.8810;23.1900;21.5090;22.9076;21.8032;0.0000;0.0000;0.0000;0.0146
23.0425;21.4539;22.9158;21.8307;23.1889;21.5090;22.9072;21.8023;0.0000;0.0000;0.0000;0.0146
23.1186;21.6296;22.9158;22.0571;23.1886;21.5092;22.9076;21.8033;0.0000;0.0000;0.0000;0.0146
23.2962;21.3787;22.7133;21.7804;23.1883;21.5092;22.9079;21.8030;0.0000;0.0000;0.0000;0.0146
23.1186;21.4790;22.9158;21.8055;23.1881;21.5093;22.9088;21.8027;0.0000;0.0000;0.0000;0.0146
23.2201;21.4037;22.8651;21.7050;23.1885;21.5093;22.9101;21.8021;0.0000;0.0000;0.0000;0.0146
23.1186;21.4790;22.8398;21.7552;23.1884;21.5093;22.9095;21.8022;0.0000;0.0000;0.0000;0.0146
23.0932;21.4539;22.8651;21.9061;23.1886;21.5094;22.9091;21.8019;0.0000;0.0000;0.0000;0.0146
23.1947;21.5292;22.8651;21.7050;23.1885;21.5095;22.9100;21.8005;0.0000;0.0000;0.0000;0.0146
23.0425;21.5041;22.9918;21.6799;23.1880;21.5095;22.9105;21.8005;0.0000;0.0000;0.0000;0.0146
23.1693;21.5292;22.8651;21.7552;23.1872;21.5097;22.9109;21.7999;0.0000;0.0000;0.0000;0.0146
23.1947;21.4790;22.8905;21.9313;23.1881;21.5096;22.9097;21.8003;0.0000;0.0000;0.0000;0.0146
23.1693;21.4539;22.9665;21.7804;23.1885;21.5095;22.9102;21.7987;0.0000;0.0000;0.0000;0.0146
23.1186;21.4539;22.8398;21.8055;23.1889;21.5094;22.9092;21.7977;0.0000;0.0000;0.0000;0.0146
23.1693;21.5041;22.9158;21.8810;23.1891;21.5095;22.9089;21.7979;0.0000;0.0000;0.0000;0.0146
23.1947;21.4037;22.8398;21.7552;23.1885;21.5096;22.9098;21.7979;0.0000;0.0000;0.0000;0.0146
23.0932;21.4790;22.8651;21.9061;23.1874;21.5099;22.9108;21.7955;0.0000;0.0000;0.0000;0.0146
23.1186;21.4288;22.9158;21.8055;23.1890;21.5099;22.9119;21.7959;0.0000;0.0000;0.0000;0.0146
23.1947;21.5292;22.8905;21.8307;23.1905;21.5099;22.9121;21.7949;0.0000;0.0000;0.0000;0.0146
23.1439;21.5292;22.8398;21.8558;23.1906;21.5099;22.9123;21.7940;0.0000;0.0000;0.0000;0.0146
23.2962;21.5041;22.8905;21.8307;23.1902;21.5100;22.9123;21.7950;0.0000;0.0000;0.0000;0.0146
23.1693;21.3787;22.8905;21.8558;23.1905;21.5099;22.9130;21.7945;0.0000;0.0000;0.0000;0.0146
23.1186;21.4288;22.9918;21.7050;23.1896;21.5098;22.9136;21.7954;0.0000;0.0000;0.0000;0.0146
23.1947;21.5794;22.8905;21.6799;23.1892;21.5098;22.9132;21.7953;0.0000;0.0000;0.0000;0.0146
23.2708;21.6296;22.8905;21.8055;23.1893;21.5099;22.9129;21.7952;0.0000;0.0000;0.0000;0.0146
23.2455;21.4288;22.8905;21.8055;23.1897;21.5099;22.9121;21.7956;0.0000;0.0000;0.0000;0.0146
23.1439;21.3285;22.9411;21.8307;23.1900;21.5098;22.9119;21.7972;0.0000;0.0000;0.0000;0.0146
23.3470;21.4288;23.0425;21.7050;23.1902;21.5099;22.9118;21.7976;0.0000;0.0000;0.0000;0.0146
23.2455;21.4539;22.8905;21.7804;23.1898;21.5098;22.9121;21.7978;0.0000;0.0000;0.0000;0.0146
23.1439;21.4539;22.9158;21.8055;23.1889;21.5098;22.9124;21.7985;0.0000;0.0000;0.0000;0.0146
23.1947;21.5292;22.9918;21.7301;23.1882;21.5097;22.9126;21.7992;0.0000;0.0000;0.0000;0.0146
23.0932;21.3035;22.9411;21.8307;23.1895;21.5096;22.9123;21.7995;0.0000;0.0000;0.0000;0.0146
23.1693;21.5041;22.8905;21.8558;23.1903;21.5097;22.9119;21.8002;0.0000;0.0000;0.0000;0.0146
23.2708;21.5041;22.9158;21.7552;23.1904;21.5095;22.9117;21.8005;0.0000;0.0000;0.0000;0.0146
23.1693;21.4790;22.9411;21.3787;23.1908;21.5096;22.9123;21.8005;0.0000;0.0000;0.0000;0.0146
23.2201;21.4037;22.8145;21.7301;23.1917;21.5095;22.9109;21.8007;0.0000;0.0000;0.0000;0.0146
23.1693;21.5292;22.8145;21.7552;23.1907;21.5096;22.9120;21.8015;0.0000;0.0000;0.0000;0.0146
23.1693;21.4037;22.9411;21.7552;23.1907;21.5095;22.9121;21.8019;0.0000;0.0000;0.0000;0.0146
23.2455;21.4790;22.8905;21.6547;23.1900;21.5096;22.9123;21.8025;0.0000;0.0000;0.0000;0.0146
23.1693;21.5794;22.9665;21.8307;23.1896;21.5096;22.9133;21.8017;0.0000;0.0000;0.0000;0.0146
23.2962;21.3035;22.9158;21.7050;23.1897;21.5095;22.9131;21.8015;0.0000;0.0000;0.0000;0.0146
23.1693;21.4288;22.9411;21.8307;23.1897;21.5094;22.9136;21.8024;0.0000;0.0000;0.0000;0.0146
